"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"17112","behind a line of non-contact vehicles.  Vehicle two was ahead of vehicle one",48,108,"C",2,"108C",20
"17113","fourth in a line of vehicles traveling north.  Vehicle one attempted to pass in",48,108,"C",3,"108C",20
"17114","the southbound lane some of the northbound vehicles.  Vehicle one suddenly",48,108,"C",4,"108C",20
"17115","returned to the northbound lane but lost control and traveled into the right",48,108,"C",5,"108C",20
"17116","shoulder.  The driver of vehicle one then steered left in an attempt to re-enter",48,108,"C",6,"108C",20
"17117","the travel lane and contacted the rear of vehicle two with the front plane.",48,108,"C",7,"108C",20
"17118","Vehicle one continued left and departed the left road edge and entered the",48,108,"C",8,"108C",20
"17119","grass.  Vehicle one traveled up a slope and the front contacted a tree.  Vehicle",48,108,"C",9,"108C",20
"17120","one stopped at the tree facing northwest.  Vehicle two departed the right road",48,108,"C",10,"108C",20
"17121","edge and came to final rest facing northeast after the front contacted an",48,108,"C",11,"108C",20
"17122","embankment.  Both vehicles were towed due to disabling damage.  Vehicle one was",48,108,"C",12,"108C",20
"17123","equipped with Certified Advanced 208 Compliant airbags that deployed in the",48,108,"C",13,"108C",20
"17124","crash.",48,108,"C",14,"108C",20
"17125","Vehicle one was traveling east turning left, at an intersection controlled by a",48,109,"D",1,"109D",20
"17126","traffic light, to go north. Vehicle two was traveling west in lane two",48,109,"D",2,"109D",20
"17127","approaching the same intersection. Vehicle three was traveling south, stopped at",48,109,"D",3,"109D",20
"17128","the same intersection.    As Vehicle two proceeded through the intersection the",48,109,"D",4,"109D",20
"17129","front of Vehicle one contacted the left back plane of Vehicle two. Vehicle one",48,109,"D",5,"109D",20
"17130","stopped at the point of impact headed north and partially blocking the",48,109,"D",6,"109D",20
"17131","intersection. Vehicle two rotated counterclockwise while moving northwest where",48,109,"D",7,"109D",20
"17132","its right plane contacted the left plane of Vehicle three. Vehicle two then",48,109,"D",8,"109D",20
"17133","rotated clockwise while moving west and off the roadway. Vehicle two came to",48,109,"D",9,"109D",20
"17134","rest headed west in a ditch. Vehicle three rotated clockwise while moving west",48,109,"D",10,"109D",20
"17135","and off the roadway where its front contacted a ditch. Vehicle three came to",48,109,"D",11,"109D",20
"17136","rest headed northwest still in the ditch. All three vehicles were towed due to",48,109,"D",12,"109D",20
"17137","disabling damage.",48,109,"D",13,"109D",20
"17138","Vehicle one was eastbound in lane one. Vehicle two  was stopped northbound in",48,110,"F",1,"110F",20
"17139","lane one. V2 entered an intersection and the left side was struck by the front",48,110,"F",2,"110F",20
"17140","of V1. V1 continued to the northwest and struck a small post. V2 was towed due",48,110,"F",3,"110F",20
"17141","to damage.",48,110,"F",4,"110F",20
"17142","Vehicle one was traveling east in lane one, negotiating a left curve. The",48,111,"A",1,"111A",20
"17143","roadway had a slight uphill grade. The vehicle went off the right side of the",48,111,"A",2,"111A",20
"17144","roadway and traveled along a ditch. At the point where a private drive enters",48,111,"A",3,"111A",20
"17145","the roadway, Vehicle one ramped up and became airborne. While airborne, the",48,111,"A",4,"111A",20
"17146","front of the vehicle contacted a tree. As the front of the vehicle went down,",48,111,"A",5,"111A",20
"17147","the top plane contacted the same tree. Vehicle one fell to the ground where it",48,111,"A",6,"111A",20
"17148","came to final rest with the right plane in contact with the ground and a heading",48,111,"A",7,"111A",20
"17149","of east. The restrained second row right passenger was killed in the crash.",48,111,"A",8,"111A",20
"17150","Vehicle one was towed due to disabling damage.",48,111,"A",9,"111A",20
"17151","Vehicle one was traveling north in a right curve when the vehicle partially",48,112,"A",1,"112A",20
"17152","departed the right road edge.  The driver steered left in an attempt to return",48,112,"A",2,"112A",20
"17153","to the travel lane but lost control of the vehicle.  The vehicle departed the",48,112,"A",3,"112A",20
"17154","right road edge again and rolled over with the right side leading an unknown",48,112,"A",4,"112A",20
"17155","number of turns.  During the rollover, the vehicle also contacted a utility pole",48,112,"A",5,"112A",20
"17156","with an unknown plane.  The driver was fully ejected out of the left front",48,112,"A",6,"112A",20
"17157","glazing and struck a guy wire.  The vehicle came to final rest off the right",48,112,"A",7,"112A",20
"17158","side of the road facing south.  The driver landed a short distance north of the",48,112,"A",8,"112A",20
"17159","vehicle and was fatal at the scene.  Vehicle one was towed due to disabling",48,112,"A",9,"112A",20
"17160","damage.  The first row left seat back mounted side airbag deployed in the crash.",48,112,"A",10,"112A",20
"17161","The frontal airbags did not deploy.",48,112,"A",11,"112A",20
"17162","Vehicle one was traveling west in lane two, going straight through a four-legged",48,113,"C",1,"113C",20
"17163","intersection, controlled by a traffic control signal. Vehicle two was traveling",48,113,"C",2,"113C",20
"17164","south, turning left to go east at the same intersection. As Vehicle one passed",48,113,"C",3,"113C",20
"17165","through the intersection, the front plane of Vehicle one contacted the left",48,113,"C",4,"113C",20
"17166","plane of Vehicle two. Post impact with Vehicle two, Vehicle one rotated",48,113,"C",5,"113C",20
"17167","counterclockwise and came to final rest in the intersection facing southwest.",48,113,"C",6,"113C",20
"17168","Post impact with Vehicle one, Vehicle two rotated clockwise and came to final",48,113,"C",7,"113C",20
"17169","rest in the intersection facing southwest. Both vehicles were towed due to",48,113,"C",8,"113C",20
"17170","damage.",48,113,"C",9,"113C",20
"17171","Vehicle one was traveling south negotiating a right curve. The road had a slight",48,114,"J",1,"114J",20
"17172","uphill grade and loose gravel (from road work) covered both travel lanes. V1",48,114,"J",2,"114J",20
"17173","lost traction and began to rotate counter-clockwise while moving towards the",48,114,"J",3,"114J",20
"17174","left side of the road. Upon leaving the roadway, the vehicle began to roll with",48,114,"J",4,"114J",20
"17175","the right side leading. The vehicle rolled seven quarter-turns before coming to",48,114,"J",5,"114J",20
"17176","final rest heading east with the left plane in contact with the ground.",48,114,"J",6,"114J",20
"17177","The crash occurred at an uncontrolled intersection of a four-lane road and a",48,115,"K",1,"115K",20
"17178","private drive.  V1 entered the roadway from the private drive to turn in an",48,115,"K",2,"115K",20
"17179","unknown direction and.  V2, northbound in the number one lane of the four-lane",48,115,"K",3,"115K",20
"17180","road approaching the private drive.  As V1 entered the roadway, the V2 driver",48,115,"K",4,"115K",20
"17181","braked and steered left, had a right rear wheel impact with the east curb, then",48,115,"K",5,"115K",20
"17182","contacted the left plane of V1 with its front plane.  V2 followed V1 as it",48,115,"K",6,"115K",20
"17183","rotated counterclockwise, then separated as V1 approached final rest, then",48,115,"K",7,"115K",20
"17184","continued to rotate and departed the west side of the road and came to final",48,115,"K",8,"115K",20
"17185","rest facing generally east.  Both vehicles were towed due to disabling damage.",48,115,"K",9,"115K",20
"17186","Vehicle one was traveling south, negotiating a slight curve to the left. Vehicle",48,116,"B",1,"116B",20
"17187","one departed the west road edge where its frontal plane contacted a culvert and",48,116,"B",2,"116B",20
"17188","went airborne, landing on the other side of a private drive. Vehicle one began",48,116,"B",3,"116B",20
"17189","to rollover with its right plane leading. Vehicle one came to final rest on its",48,116,"B",4,"116B",20
"17190","left plane facing southeast. Police reported vehicle one was towed due to",48,116,"B",5,"116B",20
"17191","damage.",48,116,"B",6,"116B",20
"17192","Vehicle one and two where traveling southeast in lane two negotiating a curve to",48,117,"C",1,"117C",20
"17193","the left when the front of vehicle one contacted the rear plane of vehicle two.",48,117,"C",2,"117C",20
"17194","Post impact, vehicle one deflected off into the median to the left and came to",48,117,"C",3,"117C",20
"17195","rest facing east and was towed due to damage. Post impact, vehicle two deflected",48,117,"C",4,"117C",20
"17196","off into the median where it came to rest facing east and was towed due to",48,117,"C",5,"117C",20
"17197","damage.",48,117,"C",6,"117C",20
"17198","The crash occurred at an intersection of a public road and a private drive.",48,118,"J",1,"118J",20
"17199","Vehicle one was traveling west in the left turn lane turning into the private",48,118,"J",2,"118J",20
"17200","drive.  Vehicle two was traveling east in the third lane approaching the same",48,118,"J",3,"118J",20
"17201","intersection.  Vehicle three was stopped on the private drive facing northeast",48,118,"J",4,"118J",20
"17202","waiting to turn right.  As vehicle one turned left the front of vehicle two",48,118,"J",5,"118J",20
"17203","contacted its front plane.  Vehicle one rotated counterclockwise and vehicle two",48,118,"J",6,"118J",20
"17204","rotated clockwise into a sideslap with vehicle one's right side to vehicle",48,118,"J",7,"118J",20
"17205","two's left side.  Vehicle two continued southeast and the front contacted the",48,118,"J",8,"118J",20
"17206","left plane of vehicle three.  Vehicle two stopped at impact with vehicle three",48,118,"J",9,"118J",20
"17207","facing southeast.  Vehicle three stayed in place after impact with vehicle two",48,118,"J",10,"118J",20
"17208","facing northeast.  Vehicle one continued southeast after the initial impact and",48,118,"J",11,"118J",20
"17209","came to final rest facing southeast.  There were three occupants in the bed of",48,118,"J",12,"118J",20
"17210","vehicle one that were fully ejected in the crash.  Vehicles one and two were",48,118,"J",13,"118J",20
"17211","towed due to disabling damage.  Vehicle three was not towed.",48,118,"J",14,"118J",20
"17212","Vehicle one was traveling east in lane two of a four lane roadway with no",48,119,"J",1,"119J",20
"17213","dividers approaching a section of roadway that divides and forms a grassy median",48,119,"J",2,"119J",20
"17214","when it drifted to the left and sideswiped a sign marking the median with its",48,119,"J",3,"119J",20
"17215","left plane. Vehicle one then continued east in a counterclockwise rotation",48,119,"J",4,"119J",20
"17216","impacting the curb to the median with its right front tire and rim. Vehicle one",48,119,"J",5,"119J",20
"17217","then crossed the median and came to rest in the westbound lanes facing west and",48,119,"J",6,"119J",20
"17218","was towed, but not due to mechanical reasons.",48,119,"J",7,"119J",20
"17219","Vehicle one was traveling west, stopped at an intersection controlled by a stop",48,120,"K",1,"120K",20
"17220","sign. Vehicle two was traveling north approaching the same intersection. As",48,120,"K",2,"120K",20
"17221","Vehicle one turned left to go south, the front of Vehicle two contacted the left",48,120,"K",3,"120K",20
"17222","side of Vehicle one. Vehicle one rotated counterclockwise while moving",48,120,"K",4,"120K",20
"17223","northwest and onto the shoulder of the southbound lane where its back right",48,120,"K",5,"120K",20
"17224","contacted the guardrail. Vehicle one came to final rest headed south on the",48,120,"K",6,"120K",20
"17225","shoulder with the right plane still in contact with the guardrail. Vehicle two",48,120,"K",7,"120K",20
"17226","moved northwest and came to final rest headed north on the shoulder of the",48,120,"K",8,"120K",20
"17227","southbound lane. Vehicle one was towed due to disabling damage. Vehicle two was",48,120,"K",9,"120K",20
"17228","towed due to damage per the police report.",48,120,"K",10,"120K",20
"17229","Vehicle one was traveling south on a section of an east/west roadway. Vehicle",48,121,"K",1,"121K",20
"17230","one departed the west road edge where its left front tire contacted a curb. Post",48,121,"K",2,"121K",20
"17231","impact with the curb, Vehicle one became airborne. Vehicle one landed and began",48,121,"K",3,"121K",20
"17232","to rollover with its left plane leading . Vehicle one came to final rest on its",48,121,"K",4,"121K",20
"17233","top plane facing west. Vehicle one was towed due to damage.",48,121,"K",5,"121K",20
"17234","Vehicle one was traveling east in lane two when it crossed over into the",48,122,"J",1,"122J",20
"17235","westbound lanes and impacted vehicle twos' frontal plane with its' frontal plane",48,122,"J",2,"122J",20
"17236","then causing a sideswipe type of impact. Post impact, vehicle one rotated",48,122,"J",3,"122J",20
"17237","counterclockwise and came to rest in the roadway facing north. Post impact,",48,122,"J",4,"122J",20
"17238","vehicle two deflected off the north roadside and came to rest facing southeast.",48,122,"J",5,"122J",20
"17239","Both vehicles were towed due to damage.",48,122,"J",6,"122J",20
"17240","Vehicle one was traveling north approaching the top of a steep hill. After",48,123,"C",1,"123C",20
"17241","topping the hill and beginning the downhill grade, the driver lost control of",48,123,"C",2,"123C",20
"17242","the vehicle and went off the left side of the road. The vehicle went down an",48,123,"C",3,"123C",20
"17243","embankment and the front contacted an embankment.  V1 then impacted a large",48,123,"C",4,"123C",20
"17244","tree. Vehicle one rotated counterclockwise and rolled over one-quarter turn with",48,123,"C",5,"123C",20
"17245","the right side leading.  While on its right side, V1 impacted several more",48,123,"C",6,"123C",20
"17246","trees with its top plane before coming to final rest headed north. Vehicle one",48,123,"C",7,"123C",20
"17247","was at the bottom of the embankment and in a ditch at final rest. This vehicle",48,123,"C",8,"123C",20
"17248","was equipped with Certified Advanced 208 Compliant frontal air bags, both of",48,123,"C",9,"123C",20
"17249","which deployed in the crash. Vehicle one was towed due to disabling damage.",48,123,"C",10,"123C",20
"17250","Vehicle one was a motorcycle traveling west in the second lane approaching a",48,124,"K",1,"124K",20
"17251","four-legged intersection controlled by a traffic signal.  Vehicle two was",48,124,"K",2,"124K",20
"17252","traveling south turning left at the same intersection to go east on a two lane",48,124,"K",3,"124K",20
"17253","one way street.  As vehicle two turned left the motorcycle swerved into the",48,124,"K",4,"124K",20
"17254","third lane.  As both vehicles entered the intersection the motorcycle contacted",48,124,"K",5,"124K",20
"17255","the left plane of vehicle two. The driver of vehicle one was thrown off the",48,124,"K",6,"124K",20
"17256","motorcycle and contacted the left front wheel and the hood on vehicle two.  Both",48,124,"K",7,"124K",20
"17257","vehicles stopped at impact.  Vehicle one was facing west and vehicle two was",48,124,"K",8,"124K",20
"17258","facing southeast at final rest.  The driver of vehicle one was killed in the",48,124,"K",9,"124K",20
"17259","crash.",48,124,"K",10,"124K",20
"17260","Vehicle one was traveling south, in lane one negotiating a curve to the right.",48,125,"K",1,"125K",20
"17261","Vehicle two was traveling north, in lane two negotiating a curve to the left.",48,125,"K",2,"125K",20
"17262","Vehicle three was traveling north, in lane one negotiating a curve to the left.",48,125,"K",3,"125K",20
"17263","As Vehicle one crossed over into the northbound lanes its frontal plane",48,125,"K",4,"125K",20
"17264","contacted Vehicle two's left plane. Post impact with Vehicle two, Vehicle one",48,125,"K",5,"125K",20
"17265","continued southeast where its frontal plane contacted Vehicle three's left",48,125,"K",6,"125K",20
"17266","plane. Post impact with Vehicle three, Vehicle one continued southeast and",48,125,"K",7,"125K",20
"17267","departed the roadway where its left front tire contacted a curb, Post impact",48,125,"K",8,"125K",20
"17268","with the curb, Vehicle one continued off of the roadway where its frontal plane",48,125,"K",9,"125K",20
"17269","contacted a stop sign, phone box and a power pole. Vehicle one came to final",48,125,"K",10,"125K",20
"17270","rest at impact with the power pole facing southeast. Post impact with Vehicle",48,125,"K",11,"125K",20
"17271","one, Vehicle two slightly rotated counterclockwise and was then impacted in the",48,125,"K",12,"125K",20
"17272","rear plane by Vehicle three's frontal plane also causing sideswiping type damage",48,125,"K",13,"125K",20
"17273","down the right side. Vehicle two came to final rest blocking lane two of the",48,125,"K",14,"125K",20
"17274","northbound lanes, facing north. Post impact with Vehicle two, Vehicle three came",48,125,"K",15,"125K",20
"17275","to final rest blocking lane one of the northbound lanes facing north. Vehicle",48,125,"K",16,"125K",20
"17276","three then pulled off of the roadway to the right. Vehicle one and Vehicle two",48,125,"K",17,"125K",20
"17277","were towed due to damage. Vehicle three was not towed due to damage.",48,125,"K",18,"125K",20
"17278","Vehicle one was traveling east in a left curve when the vehicle departed the",48,126,"K",1,"126K",20
"17279","right road edge.  The right plane contacted a group of three trees.  The vehicle",48,126,"K",2,"126K",20
"17280","rotated violently in a clockwise direction and the left front quarter panel",48,126,"K",3,"126K",20
"17281","contacted another tree while the left rear quarter panel contacted a street",48,126,"K",4,"126K",20
"17282","sign.  The left plane contacted another tree where the vehicle stopped facing",48,126,"K",5,"126K",20
"17283","northwest.  The vehicle was towed due to disabling damage.",48,126,"K",6,"126K",20
"17284","Vehicle one was traveling east, crossing the southbound lanes of a seven-lane",48,127,"K",1,"127K",20
"17285","divided roadway to turn left and go north. Vehicle two was traveling south in",48,127,"K",2,"127K",20
"17286","lane three of the seven-lane roadway. There were no traffic control devices for",48,127,"K",3,"127K",20
"17287","Vehicle two and Vehicle one had entered the roadway from an alley controlled by",48,127,"K",4,"127K",20
"17288","a stop sign. As Vehicle one crossed the southbound lanes, its left was contacted",48,127,"K",5,"127K",20
"17289","by the front of Vehicle two. Vehicle one rotated clockwise and came to rest",48,127,"K",6,"127K",20
"17290","headed southeast and blocking lanes two and three of the southbound lanes.",48,127,"K",7,"127K",20
"17291","Vehicle two continued southeast and came to rest headed south in the crossover",48,127,"K",8,"127K",20
"17292","area and partially blocking lane three of the southbound lanes. Vehicle two was",48,127,"K",9,"127K",20
"17293","towed due to disabling damage. Vehicle one was towed due to damage per the",48,127,"K",10,"127K",20
"17294","police report.",48,127,"K",11,"127K",20
"17295","Vehicle one was traveling west in lane two of an interstate roadway when the",48,128,"C",1,"128C",20
"17296","right rear tire blew out causing vehicle ones' driver to lose control and depart",48,128,"C",2,"128C",20
"17297","the left roadside into the median in a counterclockwise rotation. Upon entering",48,128,"C",3,"128C",20
"17298","the median, vehicle one's right side tires dug into the ground causing vehicle",48,128,"C",4,"128C",20
"17299","one to roll over with its right side leading 4 (four) quarter turns before",48,128,"C",5,"128C",20
"17300","coming to rest upright facing south. Vehicle one was towed due to damage.",48,128,"C",6,"128C",20
"17301","Vehicle one was traveling south, negotiating a sharp curve to the left. Vehicle",48,129,"J",1,"129J",20
"17302","one departed the west road edge where it contacted and vaulted over a ditch,",48,129,"J",2,"129J",20
"17303","then had a front corner impact with a tree, rotated counterclockwise, tripped",48,129,"J",3,"129J",20
"17304","and rolled right an unknown number of quarter turns, then came to rest on the",48,129,"J",4,"129J",20
"17305","right side facing back toward the roadway.  While V1 was inverted, it had a left",48,129,"J",5,"129J",20
"17306","side event with a second tree.    Vehicle one was towed due to damage.",48,129,"J",6,"129J",20
"17307","Vehicle one was traveling north negotiating a curve to the left went it drifted",48,130,"J",1,"130J",20
"17308","off the right road edge. The driver steered back left crossing the southbound",48,130,"J",2,"130J",20
"17309","lanes of traffic then apparently attempted to steer back right just prior to",48,130,"J",3,"130J",20
"17310","departing the left roadside. Vehicle one began to rotate clockwise as it went",48,130,"J",4,"130J",20
"17311","down an embankment just prior to impacting a tree with its left plane. Vehicle",48,130,"J",5,"130J",20
"17312","one came to rest off the left roadside facing northeast and was towed due to",48,130,"J",6,"130J",20
"17313","damage.",48,130,"J",7,"130J",20
"17314","Vehicle one was traveling south in lane one of the interstate roadway. Vehicle",48,131,"J",1,"131J",20
"17315","two was traveling north in lane one of the same roadway. The north and south",48,131,"J",2,"131J",20
"17316","lanes were divided by a grass median. Vehicle one went off the left side of the",48,131,"J",3,"131J",20
"17317","road and into the median. After crossing the median, Vehicle one re-entered the",48,131,"J",4,"131J",20
"17318","roadway in the northbound lanes. The right side of Vehicle one contacted the",48,131,"J",5,"131J",20
"17319","front of Vehicle two. Vehicle one rotated counterclockwise and Vehicle two",48,131,"J",6,"131J",20
"17320","rotated clockwise. The right back of Vehicle one contacted the left back of",48,131,"J",7,"131J",20
"17321","Vehicle two. Both vehicles continued off the roadway and onto the grassy",48,131,"J",8,"131J",20
"17322","roadside where Vehicle came to rest headed west and Vehicle two came to rest",48,131,"J",9,"131J",20
"17323","headed northwest. Both vehicles were towed due to disabling damage.",48,131,"J",10,"131J",20
"17324","Vehicle one was stopped northbound in lane four. Vehicle two was southbound in",48,132,"K",1,"132K",20
"17325","lane three. Vehicle three was stopped eastbound in lane one. V1 entered the",48,132,"K",2,"132K",20
"17326","intersection turning left and the front struck the front of V2. V2 traveled to",48,132,"K",3,"132K",20
"17327","the southwest and the front struck the left side of V3. V1 and V2 were towed due",48,132,"K",4,"132K",20
"17328","to damage.",48,132,"K",5,"132K",20
"17329","Vehicle one was traveling north, negotiating a curve to the right. Vehicle one",48,133,"K",1,"133K",20
"17330","departed the west road edge. The driver of Vehicle one overcorrected back to the",48,133,"K",2,"133K",20
"17331","east and departed the east road edge while rotating counterclockwise.  Vehicle",48,133,"K",3,"133K",20
"17332","one's right plane contacted a tree. Vehicle one deflected off the tree, rotated",48,133,"K",4,"133K",20
"17333","clockwise, and began to rollover with its left plane leading. Vehicle one came",48,133,"K",5,"133K",20
"17334","to final rest on its top plane facing east. Vehicle one was towed due to damage.",48,133,"K",6,"133K",20
"17335","Vehicle one was traveling south on an interstate roadway in the second lane when",48,134,"A",1,"134A",20
"17336","it departed the left road edge into the grass median in a clockwise yaw.  The",48,134,"A",2,"134A",20
"17337","vehicle rolled over to the left ten quarter-turns coming to final rest on the",48,134,"A",3,"134A",20
"17338","top plane facing north in the median.  The belted driver was killed in the crash",48,134,"A",4,"134A",20
"17339","and the vehicle was towed due to disabling damage.",48,134,"A",5,"134A",20
"17340","Vehicle one was traveling east negotiating a left curve when it entered the",48,135,"B",1,"135B",20
"17341","westbound lane of traffic. Vehicle one then steered right to avoid a non-contact",48,135,"B",2,"135B",20
"17342","vehicle where it then departed the right roadside. Vehicle one then impacted a",48,135,"B",3,"135B",20
"17343","plastic gas line marker with its frontal plane. Post impact with the gas marker,",48,135,"B",4,"135B",20
"17344","vehicle one then impacted a large tree with its frontal plane. Vehicle one then",48,135,"B",5,"135B",20
"17345","rotated clockwise and came to rest in the roadway facing south. Post impact",48,135,"B",6,"135B",20
"17346","with the tree, V1s' engine compartment caught fire from the battery. Vehicle one",48,135,"B",7,"135B",20
"17347","was towed due to damage. V1's right rear occupant, restrained with lap and",48,135,"B",8,"135B",20
"17348","shoulder belts, was pronounced dead at the scene.",48,135,"B",9,"135B",20
"17349","Vehicle one was traveling north, going downhill while negotiating a right curve.",48,136,"C",1,"136C",20
"17350","The vehicle went over the centerline and then off the right side of the road.",48,136,"C",2,"136C",20
"17351","Upon re-entering the roadway, the driver lost control and the vehicle began to",48,136,"C",3,"136C",20
"17352","rotate counterclockwise while moving towards the left road edge. After leaving",48,136,"C",4,"136C",20
"17353","the left side of the road, Vehicle one began to rollover with the right side",48,136,"C",5,"136C",20
"17354","leading. The vehicle rolled two (2) quarter-turns. While on the top plane, V1",48,136,"C",6,"136C",20
"17355","contacted a large tree. Vehicle one came to rest still off the roadway and",48,136,"C",7,"136C",20
"17356","headed southeast with the top plane in contact with the ground. The vehicle was",48,136,"C",8,"136C",20
"17357","towed due to disabling damage.",48,136,"C",9,"136C",20
"17358","Vehicle one was traveling south, negotiating a left curve when it went off the",48,137,"J",1,"137J",20
"17359","right side of the road. After traveling some distance on the roadside, the front",48,137,"J",2,"137J",20
"17360","of the vehicle contacted a drainage culvert. The vehicle began to rotate",48,137,"J",3,"137J",20
"17361","clockwise and rollover with the left side leading. Vehicle one rolled two (2)",48,137,"J",4,"137J",20
"17362","quarter-turns and came to rest with the top plane in contact with the ground.",48,137,"J",5,"137J",20
"17363","The heading for Vehicle one at final rest was southwest. The vehicle was towed",48,137,"J",6,"137J",20
"17364","due to disabling damage.",48,137,"J",7,"137J",20
"17365","Vehicle one was traveling south on a two lane straight road when it departed the",48,138,"K",1,"138K",20
"17366","left road edge and entered a ditch.  The vehicle impacted a culvert and",48,138,"K",2,"138K",20
"17367","re-entered the roadway where it rolled over with the left side leading five",48,138,"K",3,"138K",20
"17368","quarter turns.  Vehicle one came to final rest on the left plane facing west on",48,138,"K",4,"138K",20
"17369","the road.  The vehicle was only equipped with a driver airbag which did not",48,138,"K",5,"138K",20
"17370","deploy in the crash and the vehicle was towed due to disabling damage.",48,138,"K",6,"138K",20
"17371","Vehicle one was traveling south in lane two, negotiating a curve to the right.",48,139,"B",1,"139B",20
"17372","Vehicle two was traveling north in lane one, negotiating a curve to the left.",48,139,"B",2,"139B",20
"17373","Vehicle one crossed over into the northbound lanes where its frontal plane",48,139,"B",3,"139B",20
"17374","contacted Vehicles two's frontal plane. Post impact with Vehicle two, Vehicle",48,139,"B",4,"139B",20
"17375","one was pushed backwards coming to final rest blocking lanes one and two of the",48,139,"B",5,"139B",20
"17376","southbound lanes, facing east. Post impact with Vehicle one, Vehicle two",48,139,"B",6,"139B",20
"17377","continued northwest coming to final rest blocking lanes one and two of the",48,139,"B",7,"139B",20
"17378","northbound lanes, facing northwest. Both vehicles were towed due to damage.",48,139,"B",8,"139B",20
"17379","Vehicle one had an FSN issued for non-deployment of the driver air bag.",48,139,"B",9,"139B",20
"17380","V1 was traveling westbound on a two-lane road, curving right. V1 departed the",48,140,"C",1,"140C",20
"17381","road to the left side, where the front of V1 impacted a tree.  V1 rotated",48,140,"C",2,"140C",20
"17382","counter-clockwise from impact and rolled two quarter-turns towards its right",48,140,"C",3,"140C",20
"17383","side.  V1 came to rest on its roof on the roadside.",48,140,"C",4,"140C",20
"17384","Vehicle one was traveling southeast approaching an intersection, intending to",48,141,"C",1,"141C",20
"17385","turn left. Vehicle two was traveling northwest approaching the same",48,141,"C",2,"141C",20
"17386","intersection. As vehicle one attempted to turn left, its front plane impacted",48,141,"C",3,"141C",20
"17387","the front plane of vehicle two. Both vehicles deflected northeast to final rest.",48,141,"C",4,"141C",20
"17388","The crash occurred on at a four legged intersection.  Vehicle one was traveling",48,142,"K",1,"142K",20
"17389","west and turning left at the intersection.  Vehicle two was traveling east going",48,142,"K",2,"142K",20
"17390","straight through the intersection.  The front of vehicle two contacted the",48,142,"K",3,"142K",20
"17391","right plane of vehicle one.  Vehicle one rotated counterclockwise and departed",48,142,"K",4,"142K",20
"17392","the right road edge to come to final rest facing west.  Vehicle two also rotated",48,142,"K",5,"142K",20
"17393","counterclockwise and came to final rest off the road on the left side facing",48,142,"K",6,"142K",20
"17394","east.  Both vehicles were towed due to disabling damage.  The front driver and",48,142,"K",7,"142K",20
"17395","passenger airbags deployed in both vehicles.",48,142,"K",8,"142K",20
"17396","V1 was traveling westbound on a divided highway.  V1 departed the road to the",48,143,"K",1,"143K",20
"17397","right side, where the front of V1 impacted an embankment.  V1 traversed the",48,143,"K",2,"143K",20
"17398","embankment and vaulted over a private drive.  On the opposite side of the drive,",48,143,"K",3,"143K",20
"17399","V1 impacted another embankment, rotated clockwise and rolled four quarter-turns",48,143,"K",4,"143K",20
"17400","towards its left side. V1 came to rest on its wheels on the roadside.",48,143,"K",5,"143K",20
"17401","Vehicle one was traveling east on a westbound roadway in lane two negotiating a",48,144,"J",1,"144J",20
"17402","slight curve to the left while going uphill when its frontal plane impacted the",48,144,"J",2,"144J",20
"17403","frontal plane of vehicle two, which was traveling west in the same lane. Post",48,144,"J",3,"144J",20
"17404","impact, vehicle one came to rest facing northeast and was towed due to damage.",48,144,"J",4,"144J",20
"17405","Post impact, vehicle two came to rest facing southwest and was towed due to",48,144,"J",5,"144J",20
"17406","damage. Vehicle two was a Certified 208 Compliant vehicle of which the driver's",48,144,"J",6,"144J",20
"17407","frontal airbag deployed.",48,144,"J",7,"144J",20
"17408","The crash occurred at an intersection controlled by a traffic light.  Vehicle",48,145,"C",1,"145C",20
"17409","one was traveling west in the third lane approaching the intersection going",48,145,"C",2,"145C",20
"17410","straight through.  Vehicle two was going east in the left turn lane.  As vehicle",48,145,"C",3,"145C",20
"17411","two turned left the front of vehicle two contacted the left plane of vehicle",48,145,"C",4,"145C",20
"17412","one.  Vehicle one then rotated clockwise and departed the right road edge where",48,145,"C",5,"145C",20
"17413","the front struck a utility pole. Vehicle one came to final rest facing north at",48,145,"C",6,"145C",20
"17414","the pole.  Vehicle two rotated counterclockwise to final rest facing north in",48,145,"C",7,"145C",20
"17415","the westbound lanes.",48,145,"C",8,"145C",20
"17416","Vehicle one was traveling east in the lane four, (the left turn lane). Vehicle",48,146,"K",1,"146K",20
"17417","two was traveling west in lane three. Vehicle one turned left and its front",48,146,"K",2,"146K",20
"17418","contacted the front of Vehicle two. Vehicle one rotated counterclockwise and",48,146,"K",3,"146K",20
"17419","moved southwest where it came to rest headed southwest in the crossover area of",48,146,"K",4,"146K",20
"17420","the roadway. Vehicle two moved northwest where it came to rest headed northwest",48,146,"K",5,"146K",20
"17421","and partially blocking the northwest corner of the intersection. Both vehicles",48,146,"K",6,"146K",20
"17422","were towed due to disabling damage.",48,146,"K",7,"146K",20
"17423","Vehicle one was traveling east in lane three approaching an intersection",48,147,"K",1,"147K",20
"17424","controlled by a traffic light. Vehicle two (towing a small trailer) was",48,147,"K",2,"147K",20
"17425","traveling north in lane two, turning left at the same intersection. As Vehicle",48,147,"K",3,"147K",20
"17426","two made the left turn, the front of Vehicle one contacted the left side of",48,147,"K",4,"147K",20
